filename,width,height,class,xmin,ymin,xmax,ymax
00000039_png_jpg.rf.8aa0768c49a3386415b38e616d72fc72.jpg,640,640,person,391,60,600,497
image_1704690599534_png_jpg.rf.8bb8d36a556e7175840633a3ca7fcd18.jpg,640,640,face,265,336,436,553
image_1704685914668_png_jpg.rf.8b7267f316b1d1488a0340cccecfc0f2.jpg,640,640,face,317,160,480,473
image_1704336288508_png_jpg.rf.8c45340449412e8dc04abaa41364fb60.jpg,640,640,face,283,214,423,458
mask-wearing-1632931949906_png_jpg.rf.8c1d7366191d176386980d7b5ea6c7cf.jpg,640,640,face,181,386,214,437
mask-wearing-1632931949906_png_jpg.rf.8c1d7366191d176386980d7b5ea6c7cf.jpg,640,640,face,0,268,45,352
mask-wearing-1632931949906_png_jpg.rf.8c1d7366191d176386980d7b5ea6c7cf.jpg,640,640,face,205,143,517,582
image_1704690702367_png_jpg.rf.8bfd0653c0671abcf01fb208ac306d0c.jpg,640,640,face,208,180,392,472
S_0085_png_jpg.rf.84d719105feeae9fa4de9e7fd3c12018.jpg,640,640,face,0,64,435,629
image_1704682729838_png_jpg.rf.8c55b6dbf7e4e3c802e45b92de9ff1e0.jpg,640,640,face,334,106,438,288
D_0084_jpg.rf.848c8156480257e128f5797f6e27d60c.jpg,640,640,face,74,32,609,394
D_0084_jpg.rf.848c8156480257e128f5797f6e27d60c.jpg,640,640,face,148,117,457,548
S_0106_png_jpg.rf.8c23fb600a38cafc57a79847231ca1f4.jpg,640,640,face,54,2,571,469
00000331_png_jpg.rf.8caf321ab89e7947c4a57ce84a6a2e8f.jpg,640,640,person,258,167,467,640
00000331_png_jpg.rf.8caf321ab89e7947c4a57ce84a6a2e8f.jpg,640,640,person,534,63,640,575
D_0209_jpg.rf.8c7f5934669282c5f8eef81260c4eab5.jpg,640,640,face,435,26,514,120
D_0209_jpg.rf.8c7f5934669282c5f8eef81260c4eab5.jpg,640,640,face,561,106,640,320
D_0209_jpg.rf.8c7f5934669282c5f8eef81260c4eab5.jpg,640,640,face,432,43,511,137
D_0209_jpg.rf.8c7f5934669282c5f8eef81260c4eab5.jpg,640,640,face,465,188,616,417
D_0209_jpg.rf.8c7f5934669282c5f8eef81260c4eab5.jpg,640,640,face,76,68,305,357
D_0209_jpg.rf.8c7f5934669282c5f8eef81260c4eab5.jpg,640,640,face,260,54,418,335
D_0209_jpg.rf.8c7f5934669282c5f8eef81260c4eab5.jpg,640,640,face,225,0,334,143
D_0209_jpg.rf.8c7f5934669282c5f8eef81260c4eab5.jpg,640,640,face,234,0,323,78
image_1704682871446_png_jpg.rf.839110c46161c05aa06602e7e5d1e0b6.jpg,640,640,face,180,48,323,286
00000088_png_jpg.rf.8cb120e3e9383fc4935374fb8531cdc3.jpg,640,640,person,277,143,410,626
00000088_png_jpg.rf.8cb120e3e9383fc4935374fb8531cdc3.jpg,640,640,person,123,125,237,484
00000457_png_jpg.rf.8d7973082d958cfe8b349ed88acb6fcc.jpg,640,640,person,132,0,323,477
00000457_png_jpg.rf.8d7973082d958cfe8b349ed88acb6fcc.jpg,640,640,person,348,14,566,572
00000095_png_jpg.rf.8da6be7816d1f02688b5627061f5802e.jpg,640,640,person,296,142,462,613
00000095_png_jpg.rf.8da6be7816d1f02688b5627061f5802e.jpg,640,640,person,120,126,265,494
D_0342_png_jpg.rf.8d17b9a8875882bb69e533cb277d06d2.jpg,640,640,face,340,532,403,608
D_0342_png_jpg.rf.8d17b9a8875882bb69e533cb277d06d2.jpg,640,640,face,342,80,439,476
D_0342_png_jpg.rf.8d17b9a8875882bb69e533cb277d06d2.jpg,640,640,face,2,20,86,640
D_0342_png_jpg.rf.8d17b9a8875882bb69e533cb277d06d2.jpg,640,640,face,360,97,407,201
D_0342_png_jpg.rf.8d17b9a8875882bb69e533cb277d06d2.jpg,640,640,face,209,211,283,397
D_0342_png_jpg.rf.8d17b9a8875882bb69e533cb277d06d2.jpg,640,640,face,352,73,417,243
D_0342_png_jpg.rf.8d17b9a8875882bb69e533cb277d06d2.jpg,640,640,face,326,506,414,629
D_0342_png_jpg.rf.8d17b9a8875882bb69e533cb277d06d2.jpg,640,640,face,197,189,294,512
204_jpg.rf.84aaa9f44135b865afe44955be02a252.jpg,640,640,face,125,97,536,474
204_jpg.rf.84aaa9f44135b865afe44955be02a252.jpg,640,640,face,125,97,536,474
204_jpg.rf.84aaa9f44135b865afe44955be02a252.jpg,640,640,face,125,97,536,474
H_0019_png_jpg.rf.8e16a461785d627c825b39b2f1b4d71d.jpg,640,640,face,108,37,565,629
D_0114_jpg.rf.8d75147c6970c12a640e96b826913452.jpg,640,640,face,125,0,196,289
D_0114_jpg.rf.8d75147c6970c12a640e96b826913452.jpg,640,640,face,111,0,209,182
D_0114_jpg.rf.8d75147c6970c12a640e96b826913452.jpg,640,640,face,356,0,562,607
D_0114_jpg.rf.8d75147c6970c12a640e96b826913452.jpg,640,640,face,283,122,327,236
D_0114_jpg.rf.8d75147c6970c12a640e96b826913452.jpg,640,640,face,120,0,191,132
S_0071_png_jpg.rf.8d4f060d497d1169fca6e661b6c6b113.jpg,640,640,face,81,284,445,640
image_1704685926388_png_jpg.rf.8cf4e7545f1c31c13d6fe9addaed736c.jpg,640,640,face,279,131,456,435
H_0199_png_jpg.rf.8dce4b707d7272ff7ea0b9c535d6c41f.jpg,640,640,face,118,12,640,626
Orang-31-_png_jpg.rf.8df8a14157894887cd1c7cb98b0bad4b.jpg,640,640,person,266,0,379,309
Orang-31-_png_jpg.rf.8df8a14157894887cd1c7cb98b0bad4b.jpg,640,640,person,328,305,391,545
Orang-31-_png_jpg.rf.8df8a14157894887cd1c7cb98b0bad4b.jpg,640,640,person,363,311,446,565
Orang-31-_png_jpg.rf.8df8a14157894887cd1c7cb98b0bad4b.jpg,640,640,person,391,202,489,516
image_1704690687226_png_jpg.rf.82459fbd8d3fca09552866f60249458c.jpg,640,640,face,217,165,391,449
00000988_png_jpg.rf.8e46bd67baeb79f742cf87c5115bf754.jpg,640,640,person,169,206,385,640
00000988_png_jpg.rf.8e46bd67baeb79f742cf87c5115bf754.jpg,640,640,person,464,146,640,557
D_0276_png_jpg.rf.8e4fd3451208efaf20f35b5f13991dba.jpg,640,640,face,57,70,491,599
00034_png_jpg.rf.8c65847ed7ecfac22412d3ed1e68324e.jpg,640,640,person,129,274,351,472
image_1704690403845_png_jpg.rf.8d74606a32d1809b499fbec8f6392694.jpg,640,640,face,189,106,348,359
image_1704682759352_png_jpg.rf.8eb3612655a8a2a5f946fe9932030978.jpg,640,640,face,323,115,428,263
S_0117_png_jpg.rf.8e66a4fb40f8aaf9010b41231839a939.jpg,640,640,face,131,45,545,563
00000283_png_jpg.rf.8e89df7bd353b7b9b5f6a8df38f2d63a.jpg,640,640,person,0,0,163,534
00000283_png_jpg.rf.8e89df7bd353b7b9b5f6a8df38f2d63a.jpg,640,640,person,392,8,563,443
11_jpg.rf.8ef510f85790b2c019a3fd4e6d6d6378.jpg,640,640,face,200,232,469,520
11_jpg.rf.8ef510f85790b2c019a3fd4e6d6d6378.jpg,640,640,face,200,232,469,520
11_jpg.rf.8ef510f85790b2c019a3fd4e6d6d6378.jpg,640,640,face,200,232,469,520
00074_png_jpg.rf.8f4bcc6c6e253dae73cacb9e676e9d79.jpg,640,640,person,196,185,425,608
00118_png_jpg.rf.8efdd6d0c7c7672bcc1f2f87a39b5cc3.jpg,640,640,person,129,195,429,517
00036_png_jpg.rf.8f500d054d6e86c5e1a68161cafbd8cb.jpg,640,640,person,208,226,440,422
00112_png_jpg.rf.8ee55d710534a448b6613ad13e05e965.jpg,640,640,person,200,225,475,476
00000027_png_jpg.rf.83168a44fbaad37065d3242c95138269.jpg,640,640,person,60,111,209,500
00000027_png_jpg.rf.83168a44fbaad37065d3242c95138269.jpg,640,640,person,413,132,630,571
Orang-48-_png_jpg.rf.8400e11599ab758b3462650307935792.jpg,640,640,person,291,232,370,567
166_jpg.rf.8f92ed2bd7cfc6927ddcb75bcf6f7c7b.jpg,640,640,face,97,191,523,580
166_jpg.rf.8f92ed2bd7cfc6927ddcb75bcf6f7c7b.jpg,640,640,face,97,191,523,580
166_jpg.rf.8f92ed2bd7cfc6927ddcb75bcf6f7c7b.jpg,640,640,face,97,191,523,580
00094_png_jpg.rf.84ba7426164aca50f2b5da0c805732a6.jpg,640,640,person,166,131,529,388
00002_png_jpg.rf.8f9d53b0f4706c195cb8b2e084d4b9cd.jpg,640,640,person,98,245,537,559
6_png_jpg.rf.8fb81cdd1da73f8f06da275e1da2bc8d.jpg,640,640,face,280,352,302,385
6_png_jpg.rf.8fb81cdd1da73f8f06da275e1da2bc8d.jpg,640,640,face,65,296,85,327
6_png_jpg.rf.8fb81cdd1da73f8f06da275e1da2bc8d.jpg,640,640,face,139,312,162,345
6_png_jpg.rf.8fb81cdd1da73f8f06da275e1da2bc8d.jpg,640,640,person,222,0,411,420
6_png_jpg.rf.8fb81cdd1da73f8f06da275e1da2bc8d.jpg,640,640,person,45,57,160,348
6_png_jpg.rf.8fb81cdd1da73f8f06da275e1da2bc8d.jpg,640,640,person,98,0,247,372
6_png_jpg.rf.8fb81cdd1da73f8f06da275e1da2bc8d.jpg,640,640,person,153,186,222,360
00012_png_jpg.rf.8fee27be403771f30338f5a910b76aaf.jpg,640,640,person,232,235,360,403
image_1704682740418_png_jpg.rf.8e57cc03e08ea487565b3b9a4068dc9b.jpg,640,640,face,334,365,429,537
00064_png_jpg.rf.8e2e7c710d79e774caecf578d729ac30.jpg,640,640,person,213,132,426,303
Orang-26-_png_jpg.rf.8f345e0e80883a00539a5c56464167e5.jpg,640,640,person,334,94,475,406
Orang-26-_png_jpg.rf.8f345e0e80883a00539a5c56464167e5.jpg,640,640,person,199,292,296,557
Orang-26-_png_jpg.rf.8f345e0e80883a00539a5c56464167e5.jpg,640,640,person,152,237,266,529
00000083_png_jpg.rf.8374f3c61ed4f3bea2946abd38f03545.jpg,640,640,person,263,151,390,612
00000083_png_jpg.rf.8374f3c61ed4f3bea2946abd38f03545.jpg,640,640,person,419,106,526,474
image_1704337514920_png_jpg.rf.8fdf6d26f666adce4b44803982137d64.jpg,640,640,face,194,257,328,475
D_0288_png_jpg.rf.90ac163e4e7e0593cc03f67e11c6e66e.jpg,640,640,face,0,26,489,603
H_0032_png_jpg.rf.909b7741a3b6284731edce4f65a80c58.jpg,640,640,face,42,31,571,640
00000075_png_jpg.rf.903eeac223aea9c5fca62474332e2369.jpg,640,640,person,236,132,363,593
00000075_png_jpg.rf.903eeac223aea9c5fca62474332e2369.jpg,640,640,person,403,83,517,468
image_1704690757992_png_jpg.rf.900ae4ebf7062d7f0f44e9eecc0411f6.jpg,640,640,face,268,143,385,339
image_1704685907834_png_jpg.rf.8f7525e483f522b7b42ff73a2aeb6228.jpg,640,640,face,169,160,366,488
00107_png_jpg.rf.8f0ddbe53c5df32e83f0d403de8277df.jpg,640,640,person,171,196,640,605
00123_png_jpg.rf.8fdd3fb4c918df79c61d56b02ee3d1ac.jpg,640,640,person,285,109,557,640
00086_png_jpg.rf.8ffab01a9a1dc21226c5d0bfbd8e4819.jpg,640,640,person,157,159,440,348
image_1704337430210_png_jpg.rf.904a7ad66d35f38ee1c8666a4dab27ef.jpg,640,640,face,314,314,457,531
D_0039_jpg.rf.9159ec40dd75b85ec56912a553759935.jpg,640,640,face,186,103,557,573
Orang-38-_png_jpg.rf.833bb226bd7a7a4b5e270bc5e1901c88.jpg,640,640,person,348,214,497,546
Orang-38-_png_jpg.rf.833bb226bd7a7a4b5e270bc5e1901c88.jpg,640,640,person,173,234,330,623
Orang-38-_png_jpg.rf.833bb226bd7a7a4b5e270bc5e1901c88.jpg,640,640,person,302,85,399,369
Orang-38-_png_jpg.rf.833bb226bd7a7a4b5e270bc5e1901c88.jpg,640,640,person,203,72,294,346
00001051_png_jpg.rf.921db3bf4052e8c4754eb16ee2f53320.jpg,640,640,person,97,2,211,399
00001051_png_jpg.rf.921db3bf4052e8c4754eb16ee2f53320.jpg,640,640,person,391,31,508,426
image_1704690752397_png_jpg.rf.92041448bc6124ec13b92a43f2a63bde.jpg,640,640,face,302,248,442,482
00109_png_jpg.rf.91bc1b30d62f97d9d857c549d1402084.jpg,640,640,person,46,149,479,454
154_jpg.rf.9249913609646f2847c9bfe377c2189e.jpg,640,640,face,137,205,440,482
D_0341_png_jpg.rf.915b143eeca2aa03549c475a0a3da861.jpg,640,640,face,0,312,117,494
D_0341_png_jpg.rf.915b143eeca2aa03549c475a0a3da861.jpg,640,640,face,88,383,175,526
D_0341_png_jpg.rf.915b143eeca2aa03549c475a0a3da861.jpg,640,640,face,473,163,596,412
D_0341_png_jpg.rf.915b143eeca2aa03549c475a0a3da861.jpg,640,640,face,178,325,294,532
D_0341_png_jpg.rf.915b143eeca2aa03549c475a0a3da861.jpg,640,640,face,269,394,366,563
D_0341_png_jpg.rf.915b143eeca2aa03549c475a0a3da861.jpg,640,640,face,369,212,494,394
S_0093_png_jpg.rf.92dbac5166c2f99562bb81c37b5996a1.jpg,640,640,face,109,62,554,522
00001008_png_jpg.rf.916c5ed569ec6ab1b6e8606d4c076ba1.jpg,640,640,person,323,202,520,631
00001008_png_jpg.rf.916c5ed569ec6ab1b6e8606d4c076ba1.jpg,640,640,person,43,255,223,640
mask-wearing-1632931949906_png_jpg.rf.92fb83fe8007f62b81f7f49b1e4f2213.jpg,640,640,face,217,171,246,222
mask-wearing-1632931949906_png_jpg.rf.92fb83fe8007f62b81f7f49b1e4f2213.jpg,640,640,face,5,194,56,277
mask-wearing-1632931949906_png_jpg.rf.92fb83fe8007f62b81f7f49b1e4f2213.jpg,640,640,face,229,80,517,506
D_0341_png_jpg.rf.9155165c760cecc438142174e3bea893.jpg,640,640,face,521,146,640,327
D_0341_png_jpg.rf.9155165c760cecc438142174e3bea893.jpg,640,640,face,465,114,552,257
D_0341_png_jpg.rf.9155165c760cecc438142174e3bea893.jpg,640,640,face,45,228,168,477
D_0341_png_jpg.rf.9155165c760cecc438142174e3bea893.jpg,640,640,face,348,109,463,317
D_0341_png_jpg.rf.9155165c760cecc438142174e3bea893.jpg,640,640,face,276,79,373,248
D_0341_png_jpg.rf.9155165c760cecc438142174e3bea893.jpg,640,640,face,148,248,272,429
S_0111_png_jpg.rf.92871f778e5d19c5d5c70972b00c7d40.jpg,640,640,face,2,32,591,640
image_1704682773722_png_jpg.rf.91fe3928d5d1d36d2d26222bb98d1083.jpg,640,640,face,329,146,428,302
S_0203_png_jpg.rf.92f2034102ec2bb1d0b0750da26c15d0.jpg,640,640,face,63,103,568,629
S_0203_png_jpg.rf.92f2034102ec2bb1d0b0750da26c15d0.jpg,640,640,face,43,0,575,429
image_1704690698581_png_jpg.rf.91a14e7d86db9a8e792acd8b5989e6ca.jpg,640,640,face,223,153,379,409
S_0135_png_jpg.rf.936dd99f41131d16e55ac2815810f685.jpg,640,640,face,120,47,555,566
Orang-25-_png_jpg.rf.938196c7134a4e32607b8468b6c15fde.jpg,640,640,person,238,146,287,419
Orang-25-_png_jpg.rf.938196c7134a4e32607b8468b6c15fde.jpg,640,640,person,359,62,385,346
Orang-25-_png_jpg.rf.938196c7134a4e32607b8468b6c15fde.jpg,640,640,person,394,94,441,351
00071_png_jpg.rf.93078ad3b82610b47c14919cd0e6c326.jpg,640,640,person,211,175,433,640
image_1704685907834_png_jpg.rf.939f0450a38b7293d1abcae0f73d1f18.jpg,640,640,face,146,125,399,479
H_0287_png_jpg.rf.90e311daf1f58eabe5f87ee50b726bf4.jpg,640,640,face,100,86,582,526
H_0287_png_jpg.rf.90e311daf1f58eabe5f87ee50b726bf4.jpg,640,640,face,125,271,525,640
image_1704691126368_png_jpg.rf.9244d169e793f753703b719c893df8bc.jpg,640,640,face,268,171,395,399
H_0019_png_jpg.rf.918504c80cf2fd898787c6af7d02a0f8.jpg,640,640,face,119,43,556,621
00000352_png_jpg.rf.92c2ee92a1dcbc85034e0033cafc8476.jpg,640,640,person,259,74,473,632
00000352_png_jpg.rf.92c2ee92a1dcbc85034e0033cafc8476.jpg,640,640,person,67,0,255,472
D_0084_jpg.rf.93bc70c1074200aca57e435495695f18.jpg,640,640,face,74,32,609,394
D_0084_jpg.rf.93bc70c1074200aca57e435495695f18.jpg,640,640,face,148,117,457,548
00100_png_jpg.rf.9425575641746fcc9388c0971e4ad40e.jpg,640,640,person,157,145,468,394
H_0164_png_jpg.rf.91fbf4731bc86e865c11c413528f76b5.jpg,640,640,face,17,51,523,622
H_0304_jpg.rf.93f2f04d5bc0e4ff7eb2a8e1b83a7800.jpg,640,640,face,326,162,433,442
H_0304_jpg.rf.93f2f04d5bc0e4ff7eb2a8e1b83a7800.jpg,640,640,face,214,248,464,528
00000988_png_jpg.rf.941d9d6c38d3a85ce6ccb515da841d10.jpg,640,640,person,180,0,322,442
00000988_png_jpg.rf.941d9d6c38d3a85ce6ccb515da841d10.jpg,640,640,person,483,31,612,429
00122_png_jpg.rf.942ea30cf9ffba7541aa831a9d1d17c0.jpg,640,640,person,277,80,446,640
00037_png_jpg.rf.93b0f110208f7105c4b5830607d40dbb.jpg,640,640,person,2,156,409,482
H_0104_png_jpg.rf.943cc277761e43ae60c7074cd32866e9.jpg,640,640,face,34,614,101,640
H_0104_png_jpg.rf.943cc277761e43ae60c7074cd32866e9.jpg,640,640,face,34,11,565,592
Orang-27-_png_jpg.rf.945ebc2e54d771d47eaadd27de1ca36b.jpg,640,640,person,180,354,292,640
Orang-27-_png_jpg.rf.945ebc2e54d771d47eaadd27de1ca36b.jpg,640,640,person,348,62,389,346
Orang-27-_png_jpg.rf.945ebc2e54d771d47eaadd27de1ca36b.jpg,640,640,person,394,100,452,368
image_1704690692139_png_jpg.rf.94b18bbc95b8121270d94032767ac5c9.jpg,640,640,face,195,163,417,463
IMG_4921-2_mp4-1_jpg.rf.94e88fe5d4a1a32ac00c16ab08aeffab.jpg,640,640,face,179,211,519,514
image_1704336369195_png_jpg.rf.95248f74adee5d2ddcfdb215b55bac15.jpg,640,640,face,237,236,358,439
00000742_png_jpg.rf.94e8cb6678ef00d192a5ba7473a1a277.jpg,640,640,person,109,82,300,599
00000742_png_jpg.rf.94e8cb6678ef00d192a5ba7473a1a277.jpg,640,640,person,432,12,640,611
00058_png_jpg.rf.94d67b209e5c7bee9ee9455c5c37bc3a.jpg,640,640,person,159,74,590,441
00000083_png_jpg.rf.94fb84b01c03d5ee66501df5efced268.jpg,640,640,person,226,25,454,502
00000083_png_jpg.rf.94fb84b01c03d5ee66501df5efced268.jpg,640,640,person,368,194,555,577
S_0101_png_jpg.rf.95764b0d48d26d0094d3226c9421cb22.jpg,640,640,face,0,16,174,636
S_0101_png_jpg.rf.95764b0d48d26d0094d3226c9421cb22.jpg,640,640,face,0,35,486,640
image_1704337421348_png_jpg.rf.96bb3f5f3c79c36b57d627886779ef0d.jpg,640,640,face,192,122,307,345
image_1704682882471_png_jpg.rf.9593d7caa4caa3a8dea86a4a50ff8575.jpg,640,640,face,185,277,345,514
S_0093_png_jpg.rf.949d86f991066b612da5e8d15ac161c1.jpg,640,640,face,119,126,548,571
7_png_jpg.rf.964f6f15626169b9f601f9e2dd5922ea.jpg,640,640,face,119,456,150,519
7_png_jpg.rf.964f6f15626169b9f601f9e2dd5922ea.jpg,640,640,face,203,434,229,488
7_png_jpg.rf.964f6f15626169b9f601f9e2dd5922ea.jpg,640,640,face,591,440,603,472
7_png_jpg.rf.964f6f15626169b9f601f9e2dd5922ea.jpg,640,640,person,63,10,192,536
7_png_jpg.rf.964f6f15626169b9f601f9e2dd5922ea.jpg,640,640,person,225,9,352,503
7_png_jpg.rf.964f6f15626169b9f601f9e2dd5922ea.jpg,640,640,person,118,6,257,512
7_png_jpg.rf.964f6f15626169b9f601f9e2dd5922ea.jpg,640,640,person,453,0,633,549
7_png_jpg.rf.964f6f15626169b9f601f9e2dd5922ea.jpg,640,640,person,324,0,490,535
image_1704336343249_png_jpg.rf.959e933230e6063dd705731bb91edae7.jpg,640,640,face,255,194,378,428
S_0085_png_jpg.rf.955e8496c83a5b978dfd73c997ebb0e3.jpg,640,640,face,0,0,463,582
H_0175_png_jpg.rf.9332e934a943a3cec923167bcbda8f94.jpg,640,640,face,54,0,626,629
image_1704691008580_png_jpg.rf.954103a5b309ce96cd9fefe1a5faedbb.jpg,640,640,face,269,231,422,443
00000950_png_jpg.rf.94f320c5af331725031a17c2f9a6df51.jpg,640,640,person,262,206,425,634
00000950_png_jpg.rf.94f320c5af331725031a17c2f9a6df51.jpg,640,640,person,0,175,145,580
00000022_png_jpg.rf.96c6486a99b421f8c344cc91e0119d4e.jpg,640,640,person,62,99,213,526
00000022_png_jpg.rf.96c6486a99b421f8c344cc91e0119d4e.jpg,640,640,person,430,81,633,517
image_1704682868492_png_jpg.rf.95debcd3bfcf8f315ee256c9e5ab48eb.jpg,640,640,face,282,69,429,329
Orang-7-_png_jpg.rf.967037d5c3cf8fdf8d5647ba0036ccde.jpg,640,640,person,322,63,373,322
image_1704336281751_png_jpg.rf.9552de127e1c9e0914f9049a88ffe606.jpg,640,640,face,213,150,396,399
203_jpg.rf.9705262f1c5a9022d0a5bdc353bb18db.jpg,640,640,face,205,246,420,626
203_jpg.rf.9705262f1c5a9022d0a5bdc353bb18db.jpg,640,640,face,205,246,420,626
203_jpg.rf.9705262f1c5a9022d0a5bdc353bb18db.jpg,640,640,face,205,246,420,626
00018_png_jpg.rf.970989cacabc60e3eb25d02950b1c230.jpg,640,640,person,60,179,598,563
Orang-4-_png_jpg.rf.9650fbc1356b8cf889d9301bd5009228.jpg,640,640,person,211,14,252,163
D_0114_jpg.rf.94d8523f6cd98058329e7ec02e33a5d6.jpg,640,640,face,428,0,514,282
D_0114_jpg.rf.94d8523f6cd98058329e7ec02e33a5d6.jpg,640,640,face,413,0,521,175
D_0114_jpg.rf.94d8523f6cd98058329e7ec02e33a5d6.jpg,640,640,face,63,3,300,620
D_0114_jpg.rf.94d8523f6cd98058329e7ec02e33a5d6.jpg,640,640,face,303,120,352,235
D_0114_jpg.rf.94d8523f6cd98058329e7ec02e33a5d6.jpg,640,640,face,433,0,510,125
H_0194_png_jpg.rf.960db29c6539807beea5b3ba3c4060a4.jpg,640,640,face,0,0,563,594
image_1704682873108_png_jpg.rf.95864bdb5a1d36692c534fd7e16b720f.jpg,640,640,face,338,59,467,293
159_jpg.rf.971f969c0ef6f591cd8207ca689f7645.jpg,640,640,face,88,216,509,553
159_jpg.rf.971f969c0ef6f591cd8207ca689f7645.jpg,640,640,face,88,216,509,553
159_jpg.rf.971f969c0ef6f591cd8207ca689f7645.jpg,640,640,face,88,216,509,553
00000335_png_jpg.rf.9782b7781aeb3673afb89d0f8138d789.jpg,640,640,person,291,203,438,639
00000335_png_jpg.rf.9782b7781aeb3673afb89d0f8138d789.jpg,640,640,person,560,92,640,596
image_1704682876558_png_jpg.rf.9747d185cc90e13caff5e368d0596138.jpg,640,640,face,271,60,432,318
00000289_png_jpg.rf.983b09795e0f5f821905f3331eb00e43.jpg,640,640,person,0,39,189,605
00000289_png_jpg.rf.983b09795e0f5f821905f3331eb00e43.jpg,640,640,person,325,194,559,640
image_1704682873108_png_jpg.rf.9770df2c6258d057ffae46600662268b.jpg,640,640,face,306,43,462,291
00000087_png_jpg.rf.97469daa90968e65fd1552038bb9801f.jpg,640,640,person,160,125,406,626
00000087_png_jpg.rf.97469daa90968e65fd1552038bb9801f.jpg,640,640,person,365,152,562,528
7_png_jpg.rf.9720d583eaa1b05d771162b70433c3b4.jpg,640,640,face,502,132,529,194
7_png_jpg.rf.9720d583eaa1b05d771162b70433c3b4.jpg,640,640,face,419,159,443,212
7_png_jpg.rf.9720d583eaa1b05d771162b70433c3b4.jpg,640,640,face,46,154,57,185
7_png_jpg.rf.9720d583eaa1b05d771162b70433c3b4.jpg,640,640,person,458,117,561,638
7_png_jpg.rf.9720d583eaa1b05d771162b70433c3b4.jpg,640,640,person,298,142,400,631
7_png_jpg.rf.9720d583eaa1b05d771162b70433c3b4.jpg,640,640,person,394,137,507,638
7_png_jpg.rf.9720d583eaa1b05d771162b70433c3b4.jpg,640,640,person,20,83,171,639
7_png_jpg.rf.9720d583eaa1b05d771162b70433c3b4.jpg,640,640,person,160,103,298,639
00000214_png_jpg.rf.983a672b85d48ba19c881794e62f74d4.jpg,640,640,person,85,15,326,563
00000214_png_jpg.rf.983a672b85d48ba19c881794e62f74d4.jpg,640,640,person,420,19,640,526
S_0115_png_jpg.rf.9877a00b9f8c2fd9b3f048e83694a92b.jpg,640,640,face,11,24,597,640
00000670_png_jpg.rf.989bfa22003cb07375ba762103ed312a.jpg,640,640,person,0,19,146,523
00000670_png_jpg.rf.989bfa22003cb07375ba762103ed312a.jpg,640,640,person,205,109,357,542
image_1704690413568_png_jpg.rf.9730d4c5ca215c2a7b927295abc0f37f.jpg,640,640,face,205,125,345,368
image_1704338921485_png_jpg.rf.990cb2e1d07944a9330834b1816bcddf.jpg,640,640,face,216,215,387,468
00000985_png_jpg.rf.97161a03ac152d8fd09d7891d8559bc7.jpg,640,640,person,306,186,492,637
00000985_png_jpg.rf.97161a03ac152d8fd09d7891d8559bc7.jpg,640,640,person,17,220,195,640
00000075_png_jpg.rf.972becf0887c7bf158d54b53f279b7d4.jpg,640,640,person,196,43,393,519
00000075_png_jpg.rf.972becf0887c7bf158d54b53f279b7d4.jpg,640,640,person,378,145,551,542
image_1704685931010_png_jpg.rf.97ceb52c64ca90c0f9df39edbd4ba81e.jpg,640,640,face,277,207,459,516
00000227_png_jpg.rf.98e125f2ca17bfccdced8a89649caa80.jpg,640,640,person,351,0,549,554
00000227_png_jpg.rf.98e125f2ca17bfccdced8a89649caa80.jpg,640,640,person,8,69,183,569
image_1704682873108_png_jpg.rf.98b1e4077d3cfa60a10002e261079ec0.jpg,640,640,face,276,33,456,290
mask-wearing-1632937940928_png_jpg.rf.978569fac991d1cbf480caee86a3a555.jpg,640,640,face,151,8,491,505
H_0010_png_jpg.rf.97b7af5a2af53838ee28fd8f6ac161ae.jpg,640,640,face,122,34,606,514
image_1704337425815_png_jpg.rf.97c97887ef76712e7b685087ed06de71.jpg,640,640,face,245,132,349,347
00000760_png_jpg.rf.97d0ffbb1e13b558ae2d3c68ab51f137.jpg,640,640,person,388,80,525,584
00000760_png_jpg.rf.97d0ffbb1e13b558ae2d3c68ab51f137.jpg,640,640,person,30,31,226,638
166_jpg.rf.97f778ccf94d0869ff62cc3eb996ef5a.jpg,640,640,face,100,63,522,446
166_jpg.rf.97f778ccf94d0869ff62cc3eb996ef5a.jpg,640,640,face,100,63,522,446
166_jpg.rf.97f778ccf94d0869ff62cc3eb996ef5a.jpg,640,640,face,100,63,522,446
00087_png_jpg.rf.98254266753983032a107dc7517f5c18.jpg,640,640,person,183,313,462,502
Orang-34-_png_jpg.rf.9938a83170011ca708d40b2b5845f9d0.jpg,640,640,person,260,283,374,539
Orang-34-_png_jpg.rf.9938a83170011ca708d40b2b5845f9d0.jpg,640,640,person,397,279,506,536
Orang-34-_png_jpg.rf.9938a83170011ca708d40b2b5845f9d0.jpg,640,640,person,386,182,503,456
Orang-34-_png_jpg.rf.9938a83170011ca708d40b2b5845f9d0.jpg,640,640,person,376,48,527,340
image_1704336258887_png_jpg.rf.97ed59ddd757aeaa8fea881ef63367bb.jpg,640,640,face,229,180,359,415
111_jpg.rf.99460844ceb6310dbc36a7aa7f3d6460.jpg,640,640,face,132,172,548,565
111_jpg.rf.99460844ceb6310dbc36a7aa7f3d6460.jpg,640,640,face,132,172,548,565
111_jpg.rf.99460844ceb6310dbc36a7aa7f3d6460.jpg,640,640,face,132,172,548,565
image_1704338930271_png_jpg.rf.98608cbeffdab775383b6dda58309e68.jpg,640,640,face,286,254,463,509
